group,sp,id,Mtag,tran,dist,trt,side,tag,loc,status,date_processed,initials,ic,iw,vs,is,ih,bh,vw,notes_trait
F,fre,3,156,T2,2,NR,R,2271,loc1,1,20190628,PMH,2,36.94,342,19,13,7.8,29.81,
F,fre,3,156,T2,2,NR,R,2271,loc2,1,20190628,MFO,2,32.13,330,10,14,9,22.37,
F,fre,3,156,T2,2,NR,R,2271,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,3,156,T2,2,NR,R,2271,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,home,0,C,L,2224,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,home,0,C,L,2224,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,home,0,C,L,2224,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,home,0,C,L,2224,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,home,0,NR,R,2230,loc1,1,20190605,MFO,1,3.65,34,7,10.5,NA,6.23,
F,fre,4,250,home,0,NR,R,2230,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,home,0,NR,R,2230,loc3,1,20190702,PMH,NA,NA,NA,NA,6.3,1.2,2.22,
F,fre,4,250,home,0,NR,R,2230,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,NR,L,2273,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,NR,L,2273,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,NR,L,2273,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,NR,L,2273,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,C,R,2272,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,C,R,2272,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,C,R,2272,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,0.5,C,R,2272,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,NR,L,2274,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,NR,L,2274,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,NR,L,2274,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,NR,L,2274,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,C,R,2275,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,C,R,2275,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,C,R,2275,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,1,C,R,2275,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,C,L,2277,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,C,L,2277,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,C,L,2277,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,C,L,2277,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,NR,R,2276,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,NR,R,2276,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,NR,R,2276,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T1,2,NR,R,2276,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,C,L,2278,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,C,L,2278,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,C,L,2278,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,C,L,2278,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,NR,R,2279,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,NR,R,2279,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,NR,R,2279,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,0.5,NR,R,2279,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,1,C,L,2281,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,1,C,L,2281,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,1,C,L,2281,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,1,C,L,2281,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,1,NR,R,2280,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,1,NR,R,2280,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,1,NR,R,2280,loc3,1,20190702,PMH,1,2.52,8,17,16.4,NA,5.77,
F,fre,4,250,T2,1,NR,R,2280,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,NR,L,2283,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,NR,L,2283,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,NR,L,2283,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,NR,L,2283,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,C,R,2282,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,C,R,2282,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,C,R,2282,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,4,250,T2,2,C,R,2282,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,NR,L,2234,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,NR,L,2234,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,NR,L,2234,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,NR,L,2234,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,C,R,2235,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,C,R,2235,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,C,R,2235,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,home,0,C,R,2235,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,C,L,2285,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,C,L,2285,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,C,L,2285,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,C,L,2285,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,NR,R,2284,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,NR,R,2284,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,NR,R,2284,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,0.5,NR,R,2284,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,C,L,2286,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,C,L,2286,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,C,L,2286,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,C,L,2286,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,NR,R,2287,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,NR,R,2287,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,NR,R,2287,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,1,NR,R,2287,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,2,C,L,2289,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,2,C,L,2289,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,2,C,L,2289,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,2,C,L,2289,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,2,NR,R,2288,loc1,1,20190618,PMH,1,9.19,93,11,13.8,NA,11.65,
F,fre,5,254,T1,2,NR,R,2288,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,2,NR,R,2288,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T1,2,NR,R,2288,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,NR,L,2290,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,NR,L,2290,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,NR,L,2290,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,NR,L,2290,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,C,R,2291,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,C,R,2291,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,C,R,2291,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,0.5,C,R,2291,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,C,L,2293,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,C,L,2293,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,C,L,2293,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,C,L,2293,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,NR,R,2292,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,NR,R,2292,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,NR,R,2292,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,1,NR,R,2292,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,C,L,2295,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,C,L,2295,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,C,L,2295,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,C,L,2295,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,NR,R,2294,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,NR,R,2294,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,NR,R,2294,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,5,254,T2,2,NR,R,2294,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,home,0,NR,L,2229,loc1,1,20190628,PMH,1,0.81,3,5,9.2,NA,1.69,
F,fre,6,248,home,0,NR,L,2229,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,home,0,NR,L,2229,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,home,0,NR,L,2229,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,home,0,C,R,2225,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,home,0,C,R,2225,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,home,0,C,R,2225,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,home,0,C,R,2225,loc4,1,20190605,MFO,1,1.1,7,2,6.7,NA,1.28,
F,fre,6,248,T1,0.5,C,L,2297,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,0.5,C,L,2297,loc2,1,20190605,PMH,1,2.65,29,2,8.5,NA,3.27,
F,fre,6,248,T1,0.5,C,L,2297,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,0.5,C,L,2297,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,0.5,NR,R,2296,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,0.5,NR,R,2296,loc2,1,20190628,PMH,1,6.39,37,7,15.3,NA,16.94,
F,fre,6,248,T1,0.5,NR,R,2296,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,0.5,NR,R,2296,loc4,1,20190716,PMH,2,28.04,248,14,16.7,6.7,29.62,
F,fre,6,248,T1,1,NR,L,2299,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,1,NR,L,2299,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,1,NR,L,2299,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,1,NR,L,2299,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,1,C,R,2298,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,1,C,R,2298,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,1,C,R,2298,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,1,C,R,2298,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,C,L,2301,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,C,L,2301,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,C,L,2301,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,C,L,2301,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,NR,R,2300,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,NR,R,2300,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,NR,R,2300,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T1,2,NR,R,2300,loc4,1,20190611,PMH,4,63.1,296,38,12.4,"7.9, 7.9",50.02,
F,fre,6,248,T2,0.5,C,L,2302,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,0.5,C,L,2302,loc2,1,20190628,PMH,1,6.39,37,7,15.3,NA,16.94,
F,fre,6,248,T2,0.5,C,L,2302,loc3,1,,,,,,,,,,
F,fre,6,248,T2,0.5,C,L,2302,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,0.5,NR,R,2303,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,0.5,NR,R,2303,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,0.5,NR,R,2303,loc3,1,20190702,PMH,2,24.93,254,9,17,"6.4, 4.5",41.04,
F,fre,6,248,T2,0.5,NR,R,2303,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,C,L,2304,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,C,L,2304,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,C,L,2304,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,C,L,2304,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,NR,R,2305,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,NR,R,2305,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,NR,R,2305,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,1,NR,R,2305,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,C,L,2306,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,C,L,2306,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,C,L,2306,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,C,L,2306,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,NR,R,2307,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,NR,R,2307,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,NR,R,2307,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,fre,6,248,T2,2,NR,R,2307,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,home,0,C,L,2400,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,home,0,C,L,2400,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,home,0,C,L,2400,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,home,0,C,L,2400,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,home,0,NR,R,2700,loc1,1,20190618,PMH,0,0,0,0,6.6,NA,1.92,
F,glab,1,162,home,0,NR,R,2700,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,home,0,NR,R,2700,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,home,0,NR,R,2700,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,NR,L,2602,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,NR,L,2602,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,NR,L,2602,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,NR,L,2602,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,C,R,2601,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,C,R,2601,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,C,R,2601,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,0.5,C,R,2601,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,C,L,2604,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,C,L,2604,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,C,L,2604,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,C,L,2604,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,NR,R,2603,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,NR,R,2603,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,NR,R,2603,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,1,NR,R,2603,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,C,L,2605,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,C,L,2605,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,C,L,2605,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,C,L,2605,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,NR,R,2606,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,NR,R,2606,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,NR,R,2606,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T1,2,NR,R,2606,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,NR,L,2608,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,NR,L,2608,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,NR,L,2608,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,NR,L,2608,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,C,R,2607,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,C,R,2607,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,C,R,2607,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,0.5,C,R,2607,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,C,L,2610,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,C,L,2610,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,C,L,2610,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,C,L,2610,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,NR,R,2609,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,NR,R,2609,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,NR,R,2609,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,1,NR,R,2609,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,C,L,2611,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,C,L,2611,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,C,L,2611,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,C,L,2611,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,NR,R,2612,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,NR,R,2612,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,NR,R,2612,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,1,162,T2,2,NR,R,2612,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,C,L,2698,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,C,L,2698,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,C,L,2698,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,C,L,2698,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,NR,R,2699,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,NR,R,2699,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,NR,R,2699,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,home,0,NR,R,2699,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,NR,L,2614,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,NR,L,2614,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,NR,L,2614,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,NR,L,2614,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,C,R,2613,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,C,R,2613,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,C,R,2613,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,0.5,C,R,2613,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,1,C,L,2615,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,1,C,L,2615,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F,glab,2,161,T1,1,C,L,2615,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
